,id,created_at,screen_name,retweet_count,favorite_count,text
3074,1309305102595960832,2020-09-25 01:33:56,Eco1stArt,11,0,Get Commissioner cares deeply tackling food insecurity feeding children teaching
499,1298515896672059392,2020-08-26 07:01:29,Newzug,0,0,Cash-strapped seeks 250M loan Currently food prices climbing says wholesal
823,1286536927764787200,2020-07-24 05:41:20,Newzug,0,0,Authorities inspecting seafood store discovered collection ancient containers called
855,1285028094114443265,2020-07-20 01:45:46,Newzug,41,0,Listen SG `` food healthcare water sanitation education decent work social securit
374,1310661459735707648,2020-09-28 19:23:37,ngaruman,4,0,Trying exercise Get know food best maintain fitness eyes one Kenyas best rugby players
385,1310653698826285056,2020-09-28 18:52:47,ngaruman,66,0,Statement His Excellency President food security country giving specific directives maize whea
460,1310276323613474816,2020-09-27 17:53:13,ngaruman,0,0,Kenyan food Never heard Daktari
529,1309591986278674435,2020-09-25 20:33:55,ngaruman,219,0,Over M jobs lost past months No food medicare many families No salaries yet county workers Our
560,1309540989426638851,2020-09-25 17:11:16,ngaruman,49,0,Today KMF distributed food members living disability widows orphan groups Dagoretti
1709,1304782437793308673,2020-09-12 14:02:29,ngaruman,35,0,The food distribution programme continues Kirinyaga central Walking people cushioning get throu
1828,1304392556294426624,2020-09-11 12:13:14,ngaruman,8,0,The substandard human foods comprised cartons Spaghetti amp Kgs Rice.The exercise witnessed
1829,1304392417639006211,2020-09-11 12:12:41,ngaruman,41,0,Contraband food stuffs approximated Ksh M impounded October Mombasa multi-agency team
1996,1302967987515858947,2020-09-07 13:52:30,ngaruman,331,0,Our engagement Kenyans based development track-record deliberate plan create jobs boost food
2230,1301273882117189632,2020-09-02 21:40:44,ngaruman,79,0,NIELEZE NIELEWEIf lose job become penniless friends buy alcohol ca n't buy food.How com
2890,1298369992933740546,2020-08-25 21:21:43,ngaruman,9,0,Distributed food vulnerable residents Kandara Constituency today Matenjagwo Grounds The food distribution exercis
2982,1297820508487131136,2020-08-24 08:58:16,ngaruman,0,2,Food thought ...
55,1311010162535067648,2020-09-29 18:29:14,CIMMYT,6,0,Celebrating day Mexico successful workshop potential nutritious food safety benefi
101,1310486660610748422,2020-09-28 07:49:02,CIMMYT,3,3,The invites envision resilient food systems responsive accessible fair
107,1309912126115524609,2020-09-26 17:46:02,CIMMYT,5,5,The invites envision resilient food systems responsive accessible fair
117,1309577096528670720,2020-09-25 19:34:45,CIMMYT,21,0,The WFPF invites envision resilient food systems responsive accessible fair registering
131,1309482439861968897,2020-09-25 13:18:37,CIMMYT,4,0,Wheat accounts fifth worlds food demand rise Find researchers working
136,1309481203947327489,2020-09-25 13:13:42,CIMMYT,2,0,There food system meets eye ... Keep eye research organizations ...
171,1308883701829447682,2020-09-23 21:39:27,CIMMYT,3,0,agri-food systems critical overcoming centurys challenges innovators amp
183,1308765172064894976,2020-09-23 13:48:27,CIMMYT,5,0,Will discuss digital transformation food systems including food traceability upcoming convention
196,1308751475498274816,2020-09-23 12:54:01,CIMMYT,0,1,Stay updated CIMMYTs latest innovations agriculture nutrition food security Subscribe monthly
209,1308525364155539456,2020-09-22 21:55:32,CIMMYT,8,0,The worlds vulnerable people need science continue playing key role development food systems tha
214,1308460140237000704,2020-09-22 17:36:22,CIMMYT,14,0,Dr. Norman Borlaug recognized transformative power agriculture amp food transform lives amp improve liv
218,1308422815654305795,2020-09-22 15:08:03,CIMMYT,3,4,Wheat accounts fifth worlds food demand rise Find researchers
230,1308396123514523649,2020-09-22 13:21:59,CIMMYT,7,0,crop bound central global food security foreseeable future key finding
240,1308314343965102080,2020-09-22 07:57:01,CIMMYT,1,6,crop bound central global food security foreseeable future key finding
242,1308255957022113793,2020-09-22 04:05:01,CIMMYT,1,3,In CIMMYT DG discusses food traceability journey grain seed
249,1308141307647332352,2020-09-21 20:29:26,CIMMYT,13,0,agri-food systems critical overcoming centurys challenges
268,1308040480836345856,2020-09-21 13:48:47,CIMMYT,11,0,Read recent article Agricultural labor COVID-19 potential implications food security air quality
276,1308040097334308865,2020-09-21 13:47:16,CIMMYT,6,0,agri-food systems critical overcoming centurys challenges
280,1308039460433534976,2020-09-21 13:44:44,CIMMYT,2,0,agri-food systems critical overcoming centurys challenges
282,1308039326299611138,2020-09-21 13:44:12,CIMMYT,4,0,maize agri-food systems critical overcoming centurys challenges Youth Innovators Africa
324,1307018064756535297,2020-09-18 18:06:04,CIMMYT,6,0,The number food-insecure people today could double Ambassador Kip Tom calling work around
328,1306990375366725633,2020-09-18 16:16:02,CIMMYT,4,23,crop bound central global food security foreseeable future key finding
330,1306981328550727680,2020-09-18 15:40:05,CIMMYT,4,0,Food amp nutrition security sustainable agriculture VAKSANA-2020 online web-conference organized .edu.in In
342,1306948763575922689,2020-09-18 13:30:41,CIMMYT,16,0,Wheat crop bound central global food security foreseeable future key finding WHEAT
347,1306948338504224774,2020-09-18 13:29:00,CIMMYT,2,0,crop bound central global food security foreseeable future key finding rev
350,1306930225943588873,2020-09-18 12:17:02,CIMMYT,6,15,agri-food systems critical overcoming centurys challenges
377,1306589089181831170,2020-09-17 13:41:28,CIMMYT,2,0,Efforts together provide world seeking responses urgent agri-food demands.The global look
385,1306588600516005888,2020-09-17 13:39:32,CIMMYT,1,0,Wild foods may In researchers analyzing potential benefits growin
393,1306586610239062018,2020-09-17 13:31:37,CIMMYT,2,0,ready support global response required strengthen global agrifood systems ens
402,1306585619913535488,2020-09-17 13:27:41,CIMMYT,5,0,Wheat accounts fifth worlds food demand rise Find researchers working
419,1306141774851829760,2020-09-16 08:04:00,CIMMYT,2,1,Is food eat safe CIMMYT DG discusses question everybodys lips CIMMYT
424,1306021741861449732,2020-09-16 00:07:02,CIMMYT,9,11,Global Series 'Genome Editing Agriculture Innovations Sustainable Production Food S
437,1305858882099646465,2020-09-15 13:19:53,CIMMYT,4,0,More billion people live Africa They need healthy sustainable food CIMMYT committed international
443,1305858532055617536,2020-09-15 13:18:30,CIMMYT,6,0,Global Series 'Genome Editing Agriculture Innovations Sustainable Production Food Systems w
450,1305687531925667840,2020-09-15 01:59:00,CIMMYT,2,2,climate-resilient food solutions smallholder farmers including -tolerant via
455,1305582150452830208,2020-09-14 19:00:15,CIMMYT,2,0,Africa needs strong sustainable food systems supports international efforts In partic
458,1305543593105465344,2020-09-14 16:27:03,CIMMYT,7,20,Eleven years ago Saturday Norman Borlaug passed away Just listened food crisis mid-1900s CIMMY
459,1305530945353576460,2020-09-14 15:36:47,CIMMYT,1,0,Wheat accounts fifth worlds food demand rise Find researchers working
463,1305497754416738305,2020-09-14 13:24:54,CIMMYT,1,0,Food Traceability Fad Ultimate Marketing Strategy
467,1305497468386172930,2020-09-14 13:23:46,CIMMYT,8,0,Africa needs strong agri-food systems coming years In CIMMYT participated high-level dialogue opp
470,1305497253075759106,2020-09-14 13:22:54,CIMMYT,1,0,Wheat accounts fifth worlds food demand rise Find researchers worki
476,1305484195851104257,2020-09-14 12:31:01,CIMMYT,16,25,Wheat accounts fifth worlds food demand rise Find researchers
480,1305198314334367744,2020-09-13 17:35:02,CIMMYT,9,21,Global Webinar Series Genome Editing Agriculture Innovations Sustainable Production Food S
485,1304826358388883456,2020-09-12 16:57:00,CIMMYT,0,4,In CIMMYT DG discusses food traceability journey grain seed
490,1304585772390121479,2020-09-12 01:01:00,CIMMYT,8,9,Is food eat safe CIMMYT DG discusses question everybodys lips CIMMYT
492,1304539496046669824,2020-09-11 21:57:07,CIMMYT,16,0,Wheat accounts fifth worlds food demand rise researchers working partn
493,1304514556140679168,2020-09-11 20:18:01,CIMMYT,5,7,Development Partners Explore Scaling Up Food Systems Transformation Africa Post-COVID-19
499,1304463971571953664,2020-09-11 16:57:01,CIMMYT,1,4,climate-resilient food solutions smallholder farmers including -tolerant maize
525,1304366832598556672,2020-09-11 10:31:01,CIMMYT,3,5,Global Webinar Series Agriculture Innovations Sustainable Production Food S
531,1304104611125628928,2020-09-10 17:09:03,CIMMYT,0,4,Keep up-to-date fields agriculture food security nutrition Subscribe socia
539,1303765766437830660,2020-09-09 18:42:36,CIMMYT,8,0,COVID19 exposed fragility global food systems also reminded us importance collaborative science CIMMYT
544,1303719314885836801,2020-09-09 15:38:01,CIMMYT,1,2,In CIMMYT DG discusses food traceability journey grain seed
550,1303683220324732929,2020-09-09 13:14:35,CIMMYT,3,0,Global Webinar Series Editing Production Food System
553,1303679592264335360,2020-09-09 13:00:10,CIMMYT,17,0,`` 80 food produced goes SMEs They 'hidden middle connects farmers consumers Unfortunatel
555,1303676867900321792,2020-09-09 12:49:21,CIMMYT,1,3,food Africa consumed urban areas says Martin Fregene Director Agriculture Agro-Industry
556,1303675131932356608,2020-09-09 12:42:27,CIMMYT,5,0,Nutritional resilience vulnerable urbanites means creating vibrant food ecosystems empowering peop
557,1303673639678685186,2020-09-09 12:36:31,CIMMYT,6,0,We promoting benefits local foods markets says There smal
560,1303670382680047617,2020-09-09 12:23:34,CIMMYT,4,7,Choices food made cost convenience taste But sometimes forget cultural dimensions peop
571,1303448532997877760,2020-09-08 21:42:01,CIMMYT,4,11,Global Webinar Series Genome Editing Agriculture Innovations Sustainable Production Food S
578,1303395686822694913,2020-09-08 18:12:02,CIMMYT,6,13,Is food eat safe CIMMYT DG discusses question everybodys lips CIMMYT
580,1303366392876589061,2020-09-08 16:15:38,CIMMYT,4,0,Starting week What great panel discussing Scaling Food Systems Transforma
601,1303000585931763712,2020-09-07 16:02:02,CIMMYT,3,8,To best must good food first Good food begins 's nutritious makes progress
605,1302989937193766914,2020-09-07 15:19:44,CIMMYT,18,0,`` Only women able participate equal footing men transformation food systems
611,1302966992945713152,2020-09-07 13:48:33,CIMMYT,11,17,`` CIMMYT developed different scenarios agrifood systems look like shock W
612,1302965215349407749,2020-09-07 13:41:29,CIMMYT,3,15,`` The complex agrifood system crisis need transformation needs focus sustainable ch
632,1302162061267554304,2020-09-05 08:30:03,CIMMYT,1,0,We need food systems equitable sustainable resilient amp capable meeting global challenges maln
659,1301534422316068864,2020-09-03 14:56:02,CIMMYT,10,19,seeks transform agrifood systems good agronomy essential Join us launch
665,1301510495908900865,2020-09-03 13:20:57,CIMMYT,11,0,Just published Wheat blast new threat food security
679,1301298871239311368,2020-09-02 23:20:02,CIMMYT,11,8,technology potential transform agri-food systems Learn
695,1301068351532302336,2020-09-02 08:04:02,CIMMYT,7,15,Join CIMMYT pre-session Sept. Scaling Food Systems Transformation PLUS-COVID-19 Era
707,1300807636368134146,2020-09-01 14:48:03,CIMMYT,3,3,Keep up-to-date innovations fields food security nutrition Subscribe socia
729,1300417631044939779,2020-08-31 12:58:18,CIMMYT,6,0,The rapid spread Africa seriously threatens food income security millions smallholder farm
741,1299729532610662400,2020-08-29 15:24:03,CIMMYT,2,5,We see farmers really people ensure food reaches tables guaran
764,1299250869209313280,2020-08-28 07:42:00,CIMMYT,0,3,Meet Finalists Food System Vision Prize via
767,1299150209994244097,2020-08-28 01:02:01,CIMMYT,5,4,technology potential transform agri-food systems Learn
769,1299075218221211656,2020-08-27 20:04:02,CIMMYT,0,5,puts place strategies ensure food availability amid crisis Read
771,1299062222979817472,2020-08-27 19:12:24,CIMMYT,11,0,HDI female farmer beneficiaries thanks investment.We Supporting Agribusiness Boost Food S
773,1299026148136030215,2020-08-27 16:49:03,CIMMYT,6,9,The theme Feed Cities Grow Continent call action rethink food
778,1299006060569726976,2020-08-27 15:29:13,CIMMYT,90,0,The bring together voices hopes ideas actions amp mandates transform amp food systems Africa We
787,1298967466069065729,2020-08-27 12:55:52,CIMMYT,6,0,If already registered ca n't miss session SCALING FOR FOOD SYSTEMS TRANSFORMATION IN THE PLUS-
795,1298731630220247042,2020-08-26 21:18:44,CIMMYT,12,0,How provide enough nitrogen meet global food security minimizing flow unused nitrogen environme
807,1298605571537539072,2020-08-26 12:57:49,CIMMYT,4,0,I `` going '' virtually Great way advance agenda digital transformation dynamic complex agri-food sys
810,1298574413949022208,2020-08-26 10:54:01,CIMMYT,5,11,"The 100,000 African Food Prize celebrates Africans taking control Africas agriculture agenda It puts"
815,1298384667507331072,2020-08-25 22:20:02,CIMMYT,0,5,We see really people ensure food reaches tables guara
824,1298273651024736264,2020-08-25 14:58:53,CIMMYT,9,0,Dual threat amp calls urgent responses food system disruptions developing countries Rea
827,1298242943153852417,2020-08-25 12:56:52,CIMMYT,8,0,pandemic possible effects production amp food availability wheat breeders continued developing
831,1298208501076983808,2020-08-25 10:40:00,CIMMYT,5,7,Meet Finalists Food System Vision Prize via
839,1297936660156551169,2020-08-24 16:39:48,CIMMYT,3,0,A necessary overview understand agri-food challenges present days coming And broad commu
846,1297882031368667136,2020-08-24 13:02:44,CIMMYT,3,0,The production stage food system relates growing amp harvestingOur campaign -- gt
855,1297849387364880386,2020-08-24 10:53:01,CIMMYT,15,30,technology potential transform agri-food systems Learn
879,1296514868338712578,2020-08-20 18:30:07,CIMMYT,4,0,As population grows need increased food production using fewer resources Biofortification
880,1296477610311024646,2020-08-20 16:02:04,CIMMYT,9,15,technology potential transform agri-food systems Learn
891,1296071668809584641,2020-08-19 13:09:00,CIMMYT,3,0,We want showcase potential gamechanger digitally enabled transformation agri-food systems
921,1295364887846289413,2020-08-17 14:20:30,CIMMYT,3,0,How wants join us An exciting event trust transparency agri-food system transformation
955,1294251087348867072,2020-08-14 12:34:39,CIMMYT,12,0,AFRICA Building food systems resilience future global shocks another pandemic climate shock large-s
965,1293994350293258241,2020-08-13 19:34:29,CIMMYT,1,0,The great importance science research integral tool looking world agriculture food capacit
975,1293933486718496768,2020-08-13 15:32:38,CIMMYT,5,0,long-term partnership shared vision commitment build resilient agrifood sy
1002,1293563685944909826,2020-08-12 15:03:10,CIMMYT,10,0,On engage young people global action strengthen agri-food systems
1019,1293382202131124225,2020-08-12 03:02:01,CIMMYT,2,5,Young people taking action solve humanitys greatest problems food insecurity climate change
1168,1290271280193822720,2020-08-03 13:00:19,CIMMYT,5,0,Infection safe agricultural input amp output distribution logistics may needed food supply chains well suite
1194,1289271325832278016,2020-07-31 18:46:52,CIMMYT,3,0,Blue maize hybrids fertigation DNA fingerprinting innovative solutions uses build secure food sys
1208,1289048395940794371,2020-07-31 04:01:01,CIMMYT,1,3,puts place strategies ensure food availability amid crisis Read
1229,1288695573504241664,2020-07-30 04:39:02,CIMMYT,3,11,Soil degradation nutrient depletion serious threats agricultural productivity food security Ethio
1234,1288579241328746496,2020-07-29 20:56:46,CIMMYT,4,0,Building back better resilient way key Focusing energy working agriculture agrifood syste
1248,1288452449842409473,2020-07-29 12:32:56,CIMMYT,3,0,JOURNAL ARTICLE Key indicators monitoring food system disruptions caused COVID-19 pandemic Insights Ban
1254,1288298956586393601,2020-07-29 02:23:01,CIMMYT,0,2,For living less 2/day Africa Asia Latin America staple food crops
1261,1288158038948564993,2020-07-28 17:03:03,CIMMYT,2,0,Agricultural food challenges demanding research solutions different parts world To communicate effe
1294,1287817286670221314,2020-07-27 18:29:02,CIMMYT,4,5,Soil degradation nutrient depletion serious threats agricultural productivity food security
1304,1287019781032378368,2020-07-25 13:40:02,CIMMYT,0,3,puts place strategies ensure food availability amid crisis Read
1316,1286683064417030145,2020-07-24 15:22:02,CIMMYT,1,4,preferred staple food million poor consumers important food crop sub-Saharan
1358,1286165399906791424,2020-07-23 05:05:01,CIMMYT,1,7,Soil degradation nutrient depletion serious threats agricultural productivity food security
1371,1286008258507964417,2020-07-22 18:40:36,CIMMYT,3,0,Creating awareness nutritional benefits amp forging stronger partnerships agri-food sect
1377,1285973684730068992,2020-07-22 16:23:13,CIMMYT,3,0,gives us opportunity transform global food system make resilient future shocks Let 's use
1399,1285694408306958337,2020-07-21 21:53:28,CIMMYT,29,0,Are applying Earth Observation understand shocks Agriculture amp Food Security Systems Please consider submitting
1405,1285617728867520513,2020-07-21 16:48:46,CIMMYT,1,0,puts place strategies ensure food availability amid COVID-19 crisis continues support farmer
1408,1285561170565439488,2020-07-21 13:04:02,CIMMYT,0,5,In world intertwined crises many questions future food people planet
1414,1285544310205755393,2020-07-21 11:57:02,CIMMYT,0,1,Soil degradation nutrient depletion serious threats agricultural productivity food security
1417,1285524928532549633,2020-07-21 10:40:01,CIMMYT,1,2,puts place strategies ensure food availability amid crisis Read
1428,1285288750822633472,2020-07-20 19:01:32,CIMMYT,0,0,See latest story Ethiopia puts place strategies ensure food availability amid COVID-19 crisis
1434,1285237538748272643,2020-07-20 15:38:02,CIMMYT,4,8,always CIMMYT discuss impact food se
1435,1285224450208800768,2020-07-20 14:46:01,CIMMYT,4,9,`` Collective actions farmers consumers key driving gender-inclusive transformation food systems
1465,1284445060445147141,2020-07-18 11:09:00,CIMMYT,6,14,Women play critical role transforming food system unless empower women farmers may e
1466,1284419394785939457,2020-07-18 09:27:01,CIMMYT,5,10,Soil degradation nutrient depletion serious threats agricultural productivity food security
1523,1283741858674487297,2020-07-16 12:34:44,CIMMYT,8,0,Nearly million people world population hungry food insecurity rise according n
1682,1281303617488793601,2020-07-09 19:06:02,CIMMYT,2,9,UN reports maize wheat provide /3 worlds food energy intake
1751,1280473623741030402,2020-07-07 12:07:56,CIMMYT,5,0,For agricultural research development contribute seriously towards equitable sustainable agri-food systems
1758,1280354354390863872,2020-07-07 04:14:00,CIMMYT,2,2,Science resilient healthy sustainable food systems never critical Find latest research
1764,1280225765536206848,2020-07-06 19:43:02,CIMMYT,2,1,Tune nd eps Of live digital forum amp food security JULY :00 PM CEST w
1770,1280128314997440512,2020-07-06 13:15:48,CIMMYT,15,0,RT agree.Want learn Discover ways engaging farmers improve wheat food security around
1773,1280127977179750400,2020-07-06 13:14:28,CIMMYT,4,0,Blue maize hybrids fertigation DNA fingerprinting innovative solutions uses build secure food
2685,1310262309315653632,2020-09-27 16:57:32,IronFalcon77,0,0,A good size world war commence gets going .... food retracted Be watchful
10,1310926074126241794,2020-09-29 12:55:06,garrido1964,17,0,Wonder could reduce food loss food waste Tips food waste reduction
62,1303739455233232897,2020-09-09 16:58:03,garrido1964,0,0,great initiative tremendous potential improving food security production
79,1301785128365064192,2020-09-04 07:32:15,garrido1964,28,0,A swarm km2 contain million adults capacity consume amount food
126,1298895605239107584,2020-08-27 08:10:19,garrido1964,1,1,If look four major staple crops 60 global food production find global mean water valu
138,1297932456428023808,2020-08-24 16:23:06,garrido1964,105,0,ways reduce food waste tackle world hunger
226,1286001532861915136,2020-07-22 18:13:52,garrido1964,1,1,Right I always stress logistics transportation essential food security
27,1300417523922460678,2020-08-31 12:57:52,DhikrAlZikir,14,0,Agribusinesses need technology respond better growing demands food especially But
54,1283109748783677440,2020-07-14 18:42:57,DhikrAlZikir,2,0,four focus Delivering food Africa transforming agri-food system new normal fr
55,1283108977656705025,2020-07-14 18:39:53,DhikrAlZikir,3,0,A great Webinar join tomorrow The agri-food system characterised several challenges impen
9,1311347469511471104,2020-09-30 16:49:35,VMiheso,8,0,transformation possible without action Now time put food systems global agen
15,1311345841463009282,2020-09-30 16:43:06,VMiheso,5,0,The Champions Network engage parts food system amp regions Great see initi
23,1311283251412115466,2020-09-30 12:34:24,VMiheso,10,0,The highlights great opportunities Africas farmers drive continents food security amp econo
25,1310587421428510725,2020-09-28 14:29:25,VMiheso,3,0,The AATF webinar mechanization touches issues around rethinking food systems transformation
35,1308327260718497802,2020-09-22 08:48:21,VMiheso,13,0,We must relent effort transform food systems benefit everyone build stronger resilient mor
48,1304675035559399425,2020-09-12 06:55:42,VMiheso,12,0,It upon young people represented seize opportunity change business food I know
50,1304674845628796928,2020-09-12 06:54:57,VMiheso,20,0,BREAKING Dr Andr Bationo wins Africa Food Prize one press
79,1303729235257892865,2020-09-09 16:17:26,VMiheso,4,0,`` We need listen farmers diversity Farmers pioneers growing quality food sustainably ''
107,1301025769859223552,2020-09-02 05:14:50,VMiheso,0,0,Join Largest Agriculture amp Food SystemsEvent Africa happening September
115,1298328185143164930,2020-08-25 18:35:35,VMiheso,0,1,mechanization offers pathway food security
130,1294671022608785409,2020-08-15 16:23:20,VMiheso,38,0,Small producers important source food need greatest rural areas developing countries
132,1294270855527178245,2020-08-14 13:53:13,VMiheso,40,0,We need food systems equitable sustainable resilient amp capable meeting global challenges malnutrition
138,1291812575190056961,2020-08-07 19:04:53,VMiheso,46,0,Rwanda looks forward hosting virtual gathering ... We driving agenda food systems works
139,1291574561536913408,2020-08-07 03:19:06,VMiheso,71,0,Rwanda looks forward hosting virtual gathering ... We driving agenda food systems works inter
149,1283061515147501569,2020-07-14 15:31:17,VMiheso,5,0,Show farmers appreciation keeping food table pandemic Use tweet message
150,1282323120695672832,2020-07-12 14:37:11,VMiheso,4,0,A clear metric power urban food systems Africas development Thanks We must focus
154,1281473673510236161,2020-07-10 06:21:47,VMiheso,0,2,How incentivize food systems meet realities st century
3,1302359059958562823,2020-09-05 21:32:51,A_waceke,4,0,Youths amp Women important contributors food production amp need support Supporting Youths amp Women Agribus
6,1310991790527459331,2020-09-29 17:16:14,intelli_wealth,153,0,Food waste become habit many us buying food need markets letting fruits vegetables spoil home
7,1310906968194854913,2020-09-29 11:39:11,intelli_wealth,3,0,Reducing food losses waste provides powerful means strengthen .Stop waste For pe
25,1309570096231264258,2020-09-25 19:06:56,intelli_wealth,41,0,To achieve need global food system productive inclusive marginalized populations sus
39,1309373481134555136,2020-09-25 06:05:39,intelli_wealth,1,0,Thinking farming Think Sustainable Intensification -produce food area production
57,1306503376423837696,2020-09-17 08:00:53,intelli_wealth,2,0,At Intelli-wealth limited understand Financing agriculture sector key food security wealth generation
58,1306488120238632962,2020-09-17 07:00:15,intelli_wealth,2,2,At Intelli-wealth limited understand Financing agriculture sector key food security wealth generatio
34,1311210737545678848,2020-09-30 07:46:15,EdKiptoo,153,0,Food waste become habit many us buying food need markets letting fruits vegetables spoil home
45,1310967773967908866,2020-09-29 15:40:48,EdKiptoo,32,0,In remote rural communities IFAD works food losses high little food goes waste To end
55,1310922718011850752,2020-09-29 12:41:46,EdKiptoo,3,0,Up seafood ultimately lost wasted reaching tables.But simple solutions mak
61,1310833011991117825,2020-09-29 06:45:18,EdKiptoo,36,0,To achieve hunger-free must Let 's rethink together way produce amp consume food Joi
66,1310555692424716295,2020-09-28 12:23:20,EdKiptoo,15,0,The wounds healing But This point.Gut conditions resulting food first treated food
88,1310534427886448641,2020-09-28 10:58:50,EdKiptoo,4,0,Foods may help reduce symptomsVegetables Vegetables naturally low fat sugar help red
125,1309860981732933637,2020-09-26 14:22:48,EdKiptoo,63,0,If isnt safe isnt food.Food starting point energy health well-being.How work toget
142,1309750377139580928,2020-09-26 07:03:18,EdKiptoo,43,0,When women empowered communities empowered.Gender equality key element reduce rural poverty improve food
163,1309396539882831872,2020-09-25 07:37:17,EdKiptoo,200,0,Food agriculture heart
213,1308827727294803968,2020-09-23 17:57:01,EdKiptoo,10,0,Latest Food Security Impact COVID-19 report amp look pandemic affecting fam
220,1308766544185434113,2020-09-23 13:53:54,EdKiptoo,140,0,Soils dirt theyre major reservoir global They Support agriculture amp food security
236,1308704268472455168,2020-09-23 09:46:26,EdKiptoo,6,0,Ms. Felisters Mbevi one trainers trained practices Food f
248,1308334727099830272,2020-09-22 09:18:01,EdKiptoo,20,0,Achieving three dimensions Ensuring safe amp nutritionally adequate foodEnsuring reasonable degre
255,1308314603856769024,2020-09-22 07:58:03,EdKiptoo,31,0,Achieving food supplies food production 's access
263,1308294613627625473,2020-09-22 06:38:37,EdKiptoo,2,0,The emergence proliferation fast junky oily foods drinks major driver among youth
266,1308291741754114049,2020-09-22 06:27:12,EdKiptoo,4,0,Aggregating retail demand African cities provide low cost access better quality food h
308,1307637817535860737,2020-09-20 11:08:45,EdKiptoo,43,0,Small farms great potential They Provide food Create new jobs Increase demand local goods serv
324,1307330526626426883,2020-09-19 14:47:41,EdKiptoo,26,0,Smallholder farmers backbone national regional food systems.With right tools resources build
355,1306673902408609793,2020-09-17 19:18:29,EdKiptoo,42,0,A pandemic surge food delivery made ghost kitchens virtual eateries one growth areas rest
391,1305571101293109248,2020-09-14 18:16:21,EdKiptoo,53,0,Did know smallholder farmers provide per cent food produced developing countries Access diverse
408,1305226003556507652,2020-09-13 19:25:03,EdKiptoo,20,0,Resilient farmers key resilient food system.Small-scale farmers help us prevent crisis become f
462,1304446292064718850,2020-09-11 15:46:46,EdKiptoo,2,0,Weak food systems particularly low-income regions exacerbated pandemics impac
470,1304423510123651073,2020-09-11 14:16:14,EdKiptoo,20,0,Our small scale farmers critical promoting food security country access credit enable creat
476,1304343334094282752,2020-09-11 08:57:39,EdKiptoo,3,0,How build better post- world As consider addressing worlds critical needs fixing food syste
522,1303467235441336334,2020-09-08 22:56:20,EdKiptoo,77,0,We fashioned eat three meals day.We overloading bodies useless food worse USELES
532,1303384227854118917,2020-09-08 17:26:30,EdKiptoo,41,0,Focusing food agriculture investing family farmers transforming rural sector spur progress towards
566,1303012954435186689,2020-09-07 16:51:11,EdKiptoo,9,0,What restaurants actually like post-COVID-19 world according CEOs food experts
573,1303005085522440192,2020-09-07 16:19:55,EdKiptoo,151,0,Just stand supermarket queue Hundreds shoppers lining baskets full processed carbs sugar foods
588,1302669041329471496,2020-09-06 18:04:36,EdKiptoo,24,0,Resilient farmers key resilient food system.Small-scale farmers help us prevent crisis become f
591,1302625469179867136,2020-09-06 15:11:28,EdKiptoo,87,0,You get best bananas Twiga foods They ripened using almost natural conditions thus giving
739,1301208681468616707,2020-09-02 17:21:39,EdKiptoo,14,0,Amazon Opens First Permanent Online-Only Whole Foods Store
768,1300887329612144647,2020-09-01 20:04:43,EdKiptoo,14,0,What would summer without juicy sweet watermelon Watermelon makes perfect snack picnic food summer dessert Its
788,1300726342741364736,2020-09-01 09:25:01,EdKiptoo,5,0,Dr. Agnes Kalibata 's Message Building Sustainable Food Systems via
793,1300691256188772352,2020-09-01 07:05:35,EdKiptoo,1,0,According KNBS Food Non-Alcoholic Drinks Index decreased year year food inflation increase
847,1299423520867446784,2020-08-28 19:08:04,EdKiptoo,137,0,When stomach grumbles rumbles n't mean hungry.No It Migrating Motor Complex food remnants
897,1299066136122798080,2020-08-27 19:27:56,EdKiptoo,10,0,Food system racism handed restricted access healthy food unhealthy food marketing BIPOC children
961,1298564827464556544,2020-08-26 10:15:55,EdKiptoo,26,0,Did know sustainable land management practices protect environment boost agricultural productivity enhance food
971,1298540054898454528,2020-08-26 08:37:29,EdKiptoo,7,0,`` Herd opportunity '' winners Rapid Response Grants projects tackling food
1069,1297171130252505089,2020-08-22 13:57:52,EdKiptoo,611,0,Men On date frame everything Arrive time.- Switch phone.- Do n't order food arrives.- Whe
1102,1296780953004781568,2020-08-21 12:07:26,EdKiptoo,64,0,The food industry heavily corrupted distorted.Seed oils sugars leading causes obesity diabetes
1172,1296097946333741057,2020-08-19 14:53:25,EdKiptoo,4,0,Forests trees make essential contribution food security helping maintain environmental conditions n
1288,1294866342361915394,2020-08-16 05:19:28,EdKiptoo,0,0,Expert Tips For Launching Food Consumer Products Business During Downturn via
1291,1294851841067548673,2020-08-16 04:21:50,EdKiptoo,21,0,Expert Tips For Launching Food Consumer Products Business During Downturn
1302,1294711124290568193,2020-08-15 19:02:41,EdKiptoo,10,0,Ensuring food quality safety necessary provide adequate protection consumers facil
1327,1294521967010353154,2020-08-15 06:31:02,EdKiptoo,402,0,These mess Testosterone:1 Soy-based foods.2 ALCOHOL3 Sugar/simple carbs.4 Not eating meat.5 Inadequate
1413,1293158744155656192,2020-08-11 12:14:04,EdKiptoo,462,0,Moral story diversified resilient economy Basic needs food health shelter allowed depend
1496,1291312866247794689,2020-08-06 09:59:13,EdKiptoo,1,0,Twiga improves access lower-cost higher-quality food across urban African cities online B2B platform h
1500,1291087808413794305,2020-08-05 19:04:55,EdKiptoo,13,0,Rural people build prosperity food security resilience communities.But achieve
