,id,created_at,screen_name,retweet_count,favorite_count,text
1157,1269515702307864576,2020-06-07 06:25:04,ErrantPreacher,8,0,THE SOLAR DRIER.Did know advisable dry food direct exposure sun uv denatures vit
1173,1268850097682632709,2020-06-05 10:20:12,ErrantPreacher,207,0,Harmful pesticides exist environment amp food plates.Theres petition Parliament
1227,1265719690292342793,2020-05-27 19:01:04,ErrantPreacher,14,0,`` THE PERSON WHO EATS ALONE CAN NOT DISCUSS THE TASTE OF THE FOOD WITH OTHERS `` ~African Proverb ~Meaning It bette
1324,1262647016930381824,2020-05-19 07:31:22,ErrantPreacher,3,0,Innovation farming big role play ensuring food security prosperity
1399,1255753234280517633,2020-04-30 06:57:56,ErrantPreacher,283,0,The supply chain broken There needs help getting set take food get food banks Its
1415,1252634243634802689,2020-04-21 16:24:11,ErrantPreacher,37,0,Ten years ago Gulf Coast BP oil rig exploded ravaging seafood industry A well-known lawyer helped land 2 billi
116,1278596416038985728,2020-07-02 07:48:35,KlaEats,2,4,Are pondering eat bringing delicious food packed flavour complimen
122,1276778665255276545,2020-06-27 07:25:29,KlaEats,0,0,Because food love language Kush Lounge making sure fed whilst stay home stay safe call
127,1275353114816720896,2020-06-23 09:00:52,KlaEats,1,1,With dishes hit spot everytime always delivers delicious food Mexican touch Call
130,1273938432625164289,2020-06-19 11:19:25,KlaEats,0,1,Best Indian food town Call /0703027906 order enjoy authentic Indian cui
132,1273880603046424576,2020-06-19 07:29:37,KlaEats,0,3,Food brain meals Call place order get free delivery valid till
139,1272114301608787980,2020-06-14 10:30:58,KlaEats,0,2,Bight Benin bringing delicious west African food jam packed full flavour Call WhatsApp
146,1269151019671474176,2020-06-06 06:15:57,KlaEats,0,0,Every foodie fall love Aleph Restaurant Call enjoy free delivery valid till th June
148,1268800549706743808,2020-06-05 07:03:18,KlaEats,0,0,Came food stayed food Cayenne specials simply undeniable Call /077592
150,1268450416464998405,2020-06-04 07:52:00,KlaEats,0,2,Caramel Cafe lounge open serve lip smacking delicious food Call get delive
153,1266296726354227200,2020-05-29 09:14:00,KlaEats,0,1,Cafe Kawa handing world food platter choice Call place order get
154,1265940205208469504,2020-05-28 09:37:19,KlaEats,0,2,Good vibes Food vibes The Bistro Call free delivery valid till th June
155,1265895697225834498,2020-05-28 06:40:28,KlaEats,0,2,Cafe Kawa place foodies Call place order deliver
167,1262992715056283648,2020-05-20 06:25:03,KlaEats,0,4,Good food Good mood Miso Garden bringing discount call plac
171,1259810857577570304,2020-05-11 11:41:29,KlaEats,0,0,Lunch already sorted Kush 's Essential lunch offer food essential make good.Call
183,1257616598199910400,2020-05-05 10:22:17,KlaEats,1,2,Base Foods food soul get lockdown Simply call pre-order delive
185,1257607206721200132,2020-05-05 09:44:57,KlaEats,0,2,There nothing basic Base Foods.call pre-order try delicious chicken lollipops
187,1256919686714994691,2020-05-03 12:13:00,KlaEats,0,1,There sincere love love food The Cooper Chimney bringing Ramadan ca
199,1252912232301834240,2020-04-22 10:48:48,KlaEats,1,3,Goodies foodies special lockdown menu To place order call Hungry Horse
212,1249938593168216066,2020-04-14 05:52:38,KlaEats,0,0,Healthy delicious food Miso Garden delivered doorstep delivery fee ugx anywhere
133,1276210220264558592,2020-06-25 17:46:42,jyankurije,2,0,Research Program Climate Change Agriculture Food Security organizing livestream
172,1260068277738496000,2020-05-12 04:44:23,jyankurije,5,0,We delivering soap protect farmers We protecting farmers grow food community depends
227,1251152975071854597,2020-04-17 14:18:09,jyankurije,16,0,This time food value chains requiring highest support ever avoid induced storm food
2338,1279342641319235584,2020-07-04 09:13:49,bamynchebbz,368,0,This mess Testosterone1 Soya foods.2 ALCOHOL3 Sugar/simple carbs.4 Not eating meat.5 Inadequat
2458,1277560758335832064,2020-06-29 11:13:15,bamynchebbz,199,0,Fathers Stop pampering sons.They n't need soft life giving them.Your son needs Food+ Shelte
2594,1273938676817571844,2020-06-19 11:20:23,bamynchebbz,92,0,Parents Keep children away transfats.- Chips sausages samosa.- Fast-food chicken.- Deep-fried fish.Chi
2749,1271007504160428032,2020-06-11 09:12:57,bamynchebbz,203,0,Been summoned police explain I gave food people Kakamega.On way ..
3019,1263855028399484929,2020-05-22 15:31:34,bamynchebbz,113,0,Your mannerism towards food proportionate attitude towards life.Gluttonous people chaotic cluttered
3026,1263502685564817408,2020-05-21 16:11:29,bamynchebbz,29,0,Earlier today flagged food hampers donated partners vulnerable needy families Ka
3035,1263169231933194240,2020-05-20 18:06:28,bamynchebbz,1047,0,Distributed food families Nachu inspected construction Marengeta Dam Kikuyu Kiambu County
3038,1263168798175174658,2020-05-20 18:04:44,bamynchebbz,1333,0,Today families Nachu Ward part wider households benefitted food distribution
3147,1260529841213931521,2020-05-13 11:18:28,bamynchebbz,27334,0,Wallahi I hope everyone values fortunate wake shelter food daily
144,1254444363289067520,2020-04-26 16:16:57,DASHJOHNTEZ1,1,5,We really appreciate alot food distribution distributed angels
2128,1279515433306066946,2020-07-04 20:40:26,EdKiptoo,31,0,addictions ruin Gambling addiction Alcohol addiction Drug addiction Food addiction
2132,1279350880563757061,2020-07-04 09:46:33,EdKiptoo,368,0,This mess Testosterone1 Soya foods.2 ALCOHOL3 Sugar/simple carbs.4 Not eating meat.5 Inadequat
2237,1277572714795012097,2020-06-29 12:00:46,EdKiptoo,199,0,Fathers Stop pampering sons.They n't need soft life giving them.Your son needs Food+ Shelte
2451,1274981076545548289,2020-06-22 08:22:31,EdKiptoo,21,0,Small-scale farmers small rural enterprises backbone national regional food systems.They need tools reso
2466,1274723868511473667,2020-06-21 15:20:28,EdKiptoo,24,0,ways food business changing pandemic world
2539,1273948988190986245,2020-06-19 12:01:22,EdKiptoo,102,0,Iron deficiency anaemia Foods cure deficiency-1 Meat kinds Organ meat e.g Liver kidneys heart.2 E
2544,1273948295602278403,2020-06-19 11:58:37,EdKiptoo,92,0,Parents Keep children away transfats.- Chips sausages samosa.- Fast-food chicken.- Deep-fried fish.Chi
2545,1273945729334116352,2020-06-19 11:48:25,EdKiptoo,400,0,Mothers Breastfeed babies EXCLUSIVELY SIX MONTHS.No water No food No nothing.Just breast milk For months
2546,1273945488186884097,2020-06-19 11:47:27,EdKiptoo,248,0,Instead feeding children Sugar chips sausages juices sodas unnecessary foods.Feed Eggs.+ M
2706,1272484655028109313,2020-06-15 11:02:38,EdKiptoo,33,0,`` Reconsider decision cancel food voucher scheme summer holiday period guarantee extension `` Manches
2709,1272444403714527233,2020-06-15 08:22:41,EdKiptoo,136,0,Food safety shared responsibility We role play ... Ensure safeGrow safeKeep safeEat
2781,1271766397287309313,2020-06-13 11:28:32,EdKiptoo,180,0,Biggest myth Red meat causes gout.Yet The following foods highest purine content compared meat.+ Fish+ Chicken
2977,1269653373688610816,2020-06-07 15:32:07,EdKiptoo,222,0,Politicians stop media stunts flagging food donations Or branding food donations names founda
2984,1269632933683486721,2020-06-07 14:10:54,EdKiptoo,21,0,The pharmacy future kitchen health found homeeat healthy eat rightavoid sugar sugary foods
3023,1268916962010304514,2020-06-05 14:45:53,EdKiptoo,371,0,Food men Fatty fish Fresh fried transfats.+ Beef.+ Eggs.+ Chicken/Turkey meat.+ Sweet potatoes pu
3155,1267774610487025673,2020-06-02 11:06:35,EdKiptoo,9,0,Food safety shared responsibility multi-sectoral effort among governments development partners industry producer
47,1271103542254882819,2020-06-11 15:34:35,Fredmunene_,4,9,In fight making sure Food chain continuous Adhering rules regulations
61,1252207539183407105,2020-04-20 12:08:36,Fredmunene_,21,0,Urgent measures needed ensure evolve food crisis In effort ensure food security
66,1250007847087333376,2020-04-14 10:27:49,Fredmunene_,31,0,As face pandemic ever grateful food producers food chain workers
71,1249592425313599488,2020-04-13 06:57:05,Fredmunene_,3,0,How use COVID-19 disruption improve food systems address climate emergency Cro
74,1249321210774724608,2020-04-12 12:59:22,Fredmunene_,10,0,Top story 'The two big drivers food demand population rise income riseFarmers gl
75,1249321161344811008,2020-04-12 12:59:10,Fredmunene_,2,0,How use COVID-19 disruption improve food systems address climate emergency Crowdy Agrite
79,1248293993747750918,2020-04-09 16:57:34,Fredmunene_,39,0,Growers distributors many others food chain working hard guarantee enough food available That
609,1271110095863242753,2020-06-11 16:00:37,Wwangechi_leah,14,0,`` Many households lost income cases food insecurity malnutrition amp GBV rise Hardest hit h
659,1268557554935902208,2020-06-04 14:57:44,Wwangechi_leah,5,0,During COVID times lets encourage cash transfers less fortunate providing food stuffs women girls ca
706,1266314497859485697,2020-05-29 10:24:37,Wwangechi_leah,12,0,`` We must ensure menstrual hygiene products included food supply packages communities `` Farida
816,1260172562748911616,2020-05-12 11:38:46,Wwangechi_leah,10,0,`` The Wanjiku choose buying data bundles zoom access justice amp buy food family
889,1255090662812377093,2020-04-28 11:05:07,Wwangechi_leah,776,0,Carry food days Pray tell carry stove jiko cook food Cutlery Soap dish
48,1277126353717006336,2020-06-28 06:27:05,ng_ondo,10,0,Q3 How youths drive awareness impacts food production land degradation
52,1272946343678484482,2020-06-16 17:37:13,ng_ondo,106,0,Wrong Agriculture food systems account global GDP This 8trillion value African countries must tak
70,1269013608983396352,2020-06-05 21:09:56,ng_ondo,9,0,In order feed growing population solve food insecurity Africa
110,1257779493982343170,2020-05-05 21:09:34,ng_ondo,3,10,Imagine FOODless JOBless MONEY-less amp govt makes HOMELESS name claiming back grabbed
137,1251507656474472448,2020-04-18 13:47:31,ng_ondo,12,0,How affect Nairobi urban food system cooperates eight Nairobi citizens urban farme
138,1251507612593553410,2020-04-18 13:47:21,ng_ondo,7,0,Nairobi Kenya How country responding food systems pandemic ... Check
139,1251507509548011520,2020-04-18 13:46:56,ng_ondo,14,0,Check latest articles Impacts pandemic food systems Africa It covers wide range
141,1251100628685914112,2020-04-17 10:50:08,ng_ondo,0,1,Food supply part immediate health response With unemployment rates skyrocketing cruci
143,1250933079251849218,2020-04-16 23:44:21,ng_ondo,8,0,amp There time downtime agriculture never stop ultimately FOOD cons
155,1248682749285871617,2020-04-10 18:42:21,ng_ondo,0,1,India trying Kenya well Nutri-Food delivered doors steps Cash transfers extend
159,1248311369964892160,2020-04-09 18:06:37,ng_ondo,0,1,Unstructured unorganised food distribution systems
165,1247282406257803266,2020-04-06 21:57:53,ng_ondo,33,0,Africas smallholders produce food eat It therefore goes without saying cant farm becaus
203,1279733044774162432,2020-07-05 11:05:08,HonAdanKeynan,170,0,benefits food safetyIt Reduces food loss amp waste Sustains life amp enables healthy diets Helps safely produce amp
214,1278236343425011714,2020-07-01 07:57:47,HonAdanKeynan,209,0,How support sustainable gastronomy Buy local farmers food markets Eat local amp seasonal foodReduce amp
242,1271886368218787842,2020-06-13 19:25:15,HonAdanKeynan,1,5,We also condoled families lost loved ones distributed food non-food items th
4,1274238290011488256,2020-06-20 07:10:57,Irenewkimani,8,0,right food With amp ensure Kalobeyei amp Kakuma
7,1262370740403396609,2020-05-18 13:13:32,Irenewkimani,11,0,Germany stands Kenya region fight food insecurity also fighting We increased suppor
10,1257307358641876992,2020-05-04 13:53:28,Irenewkimani,24,0,Groundnut production trials underway Turkana This part creating resilient food systems action e
109,1269662404226547713,2020-06-07 16:08:01,ouma_ken,0,2,getting climax evening Tune learn roles ensuring food safety
111,1269661758119120896,2020-06-07 16:05:26,ouma_ken,11,0,Join us discussion around safety concerns around growing food handling storage distribution amid glo
112,1269607475780747264,2020-06-07 12:29:45,ouma_ken,4,0,Do n't undercook overcook food
113,1269607438371741697,2020-06-07 12:29:36,ouma_ken,15,0,A lot Kenyans access raw food open air markets ensure food safe Dr. Charles Ochodo Most su
114,1269607320838864897,2020-06-07 12:29:08,ouma_ken,19,0,Today .Every day people world get sick food eat.Food safety K
118,1269583914722562049,2020-06-07 10:56:07,ouma_ken,7,6,tune evening learn responsibility comes food safety
119,1269582287986921472,2020-06-07 10:49:39,ouma_ken,17,0,Every person along food chain responsibility ensuring
120,1269581142711242752,2020-06-07 10:45:06,ouma_ken,3,0,Do processors food consume uphold safety measures reduce chances food contamination preparing
121,1269201296340529158,2020-06-06 09:35:44,ouma_ken,3,0,This Sunday mark shall discussing safety concerns around growing food ha
122,1268920684786388992,2020-06-05 15:00:41,ouma_ken,2,0,Are producers food value chain foundation ethically engaged ensure optimum safety growing supply
124,1268918258293489665,2020-06-05 14:51:02,ouma_ken,12,0,Safe Food farm fork
125,1268881510473531393,2020-06-05 12:25:01,ouma_ken,14,0,World Food Safety Day WFSD This Sunday th June Join us KTN FARMERS TV Follow Our Social
132,1268636089302089729,2020-06-04 20:09:48,ouma_ken,6,0,Food safety direct links SDGs especially focus well-being
134,1268635095742758912,2020-06-04 20:05:51,ouma_ken,7,0,Tune KTN Farmers TV today PM catch important conversation food security.On
140,1268586558829080579,2020-06-04 16:52:59,ouma_ken,5,0,Make sure tune Sunday night hear great work amp partners ensure food
144,1268477830142328832,2020-06-04 09:40:56,ouma_ken,0,0,Food security everyone 's responsibility Join team experts World
146,1268268377639976971,2020-06-03 19:48:39,ouma_ken,7,0,How far-reaching effects unsafe food The estimates staggering million people around wo
150,1268253140144586754,2020-06-03 18:48:06,ouma_ken,9,0,Food security remains key concern nations especially amid current global pandemic Join us tomorrow
152,1268252822509948931,2020-06-03 18:46:50,ouma_ken,6,0,FOOD SAFETY IS OUR COLLECTIVE RESPONSIBILITYAs celebrate World Food Safety Day WFSD This Sunday th June Ke
154,1268252640057667584,2020-06-03 18:46:07,ouma_ken,11,0,How consumers make sure food safe Answer quiz say
156,1267869886409314304,2020-06-02 17:25:11,ouma_ken,15,0,`` From corner office food vendor How Covid-19 changing socio-economic dynamics Kenya '' article w
158,1267869628363157505,2020-06-02 17:24:09,ouma_ken,17,0,Food Safety Concerns Kenya -4/5 Food adulteration especially use hydrogen peroxide formalin meat milk
161,1267858105901162496,2020-06-02 16:38:22,ouma_ken,1,0,Food Safety Everyone 's business
164,1267772633766117376,2020-06-02 10:58:44,ouma_ken,9,0,Food safety shared responsibility multi-sectoral effort among governments development partners industry producer
166,1267186454930886658,2020-05-31 20:09:28,ouma_ken,5,0,Food safety everyone 's business look forward help us answer questions
167,1266094985264402432,2020-05-28 19:52:22,ouma_ken,9,0,The World Food Safety Day days away
177,1264443640811790337,2020-05-24 06:30:30,ouma_ken,3,0,The World Needs Food
179,1264085840759853056,2020-05-23 06:48:44,ouma_ken,2,0,Missed unlocking food nutrition security Kenya webinar Not worry watch YouTube.http
181,1264084347008794624,2020-05-23 06:42:48,ouma_ken,9,0,Investing agri enhances food security Equipping amp renovating Miyare ATC Migori one investment
186,1263552736202764288,2020-05-21 19:30:22,ouma_ken,5,0,Dr. Jane Ambuko Kenyans need diverse food choices country achieve food nutrition sufficiency amid COV
187,1263552704128995330,2020-05-21 19:30:14,ouma_ken,4,0,Digitization Agriculture enables traceability Kenyan food chain
189,1263552479884705798,2020-05-21 19:29:21,ouma_ken,2,0,We need maintain quality soils Kenya Food Secure William Ngeno MD
190,1263552437086031872,2020-05-21 19:29:11,ouma_ken,6,0,Sustained food security post COVID-19 needs robust investment agricultural extension Rikki Aggudah CEO
199,1263458009755389953,2020-05-21 13:13:58,ouma_ken,16,0,Tune KTN News evening listen tackle improve food security COVID Pandemic
211,1263116312643059715,2020-05-20 14:36:11,ouma_ken,1037,0,Bees tiny Without food eat would n't exist.But bees danger Beekeepers around
223,1261157246928596994,2020-05-15 04:51:33,ouma_ken,33,0,Following spread Desert Locust DL precipitated serious threat food security community livelihoods tod
227,1259181625457414146,2020-05-09 18:01:08,ouma_ken,7,0,Food shortages become one greatest concerns coronavirus pandemic Kenyans worried fo
237,1256191942632898561,2020-05-01 12:01:12,ouma_ken,14,0,Funding The Feed Future Innovation Lab Food Safety seeking applications researchers projects
267,1247784489775812609,2020-04-08 07:12:59,ouma_ken,11,0,As country fights control spread food security important global pandemic Where
268,1247783961650069508,2020-04-08 07:10:53,ouma_ken,26,0,IFAD working hard rural women men continue grow food fall deeper poverty chall
270,1247454283706109954,2020-04-07 09:20:52,ouma_ken,8,0,Internship Opportunity The Food Agriculture Organization United Nations FAO looking attract talented
32,1279713738698956801,2020-07-05 09:48:25,IndexOptima,124,0,Save date Launch The State Food Security amp Nutrition World July As deadline looms
33,1279713542736928773,2020-07-05 09:47:39,IndexOptima,9,0,The main causes food loss amp waste closures caused food surplus amp lack transparency supply ch
35,1279429115725127680,2020-07-04 14:57:26,IndexOptima,0,0,Business Opportunities Food Waste amp Loss Problems
39,1278389304612532225,2020-07-01 18:05:36,IndexOptima,106,0,If 's safe 's food benefits
59,1272543540627865601,2020-06-15 14:56:37,IndexOptima,0,0,Really safe food .. com.ng
60,1272543100892786689,2020-06-15 14:54:52,IndexOptima,136,0,Food safety shared responsibility We role play ... Ensure safeGrow safeKeep safeEat
270,1279699339162587140,2020-07-05 08:51:12,fenurwanda,130,0,Bees tiny Without food eat would n't exist.But bees danger Beekeepers around
281,1277190026049327106,2020-06-28 10:40:05,fenurwanda,11,0,inspired 's work days lockdown planted superfood crop amp harvested kg on320sqm amp h
290,1274764837340491776,2020-06-21 18:03:15,fenurwanda,2,2,owner Golden Insect ltd produces organic fertilisers earthworm insects feed food
291,1274760962902503425,2020-06-21 17:47:52,fenurwanda,22,0,Population increases higher demands food amp changing land uses degraded around global .We nee
310,1272833610119360512,2020-06-16 10:09:15,fenurwanda,103,0,Humans depend around plant species food But many struggling due How tap
319,1272802165057257472,2020-06-16 08:04:18,fenurwanda,103,0,Bees tiny Without food eat would n't exist.But bees danger Beekeepers around
321,1272529995316047873,2020-06-15 14:02:48,fenurwanda,99,0,Plants make food eat produce air breathe How support
445,1259782118743445504,2020-05-11 09:47:17,RamadhanOmar17,22,0,A year old woman reportedly disagreement food -year-old boyfriend Edward Okello knifing
503,1278871255106666498,2020-07-03 02:00:42,emungai_m,5,15,Food thought John Maxwell end week Growth stops lose tension ar
554,1272828722572394496,2020-06-16 09:49:50,emungai_m,76,0,Canadians benefit trade whether 're feeding family food around world 're business exports
685,1258366881158828032,2020-05-07 12:03:38,emungai_m,6,0,Improved agricultural production positive ripple effect food security one pillars Government
89,1278326484516720641,2020-07-01 13:55:58,_PABRA,1,10,By supporting seed channels promote better food seed security outcomes
105,1273286969632657409,2020-06-17 16:10:44,_PABRA,3,0,Women-owned enterprises key link food amp nutrition value chains As nutri-preneurs
113,1265156762640035840,2020-05-26 05:44:12,_PABRA,1,0,Canada supporting PABRA protect food security pandemic beyond Beans rock nutritious
117,1264248789214396422,2020-05-23 17:36:14,_PABRA,2,0,Canada proud support CIAT PABRA network working enhance food security Africa
118,1263864865686532099,2020-05-22 16:10:40,_PABRA,4,10,When diversify bean seed secure food systems today future
254,1279037173644197891,2020-07-03 13:00:00,ifarm360,0,2,food consumed comes small farmers They feed world yet may leave vulnerable
259,1278660794092343296,2020-07-02 12:04:24,ifarm360,0,1,Global n't quantity food taken also quality amp variety said food
286,1277592658978930688,2020-06-29 13:20:01,ifarm360,0,1,Already M people arefood insecure due Increased breeding desert locusts current flooding well
287,1277591586877124608,2020-06-29 13:15:45,ifarm360,0,1,According recent report billion people getting sufficient nutrients food This g
288,1277590490981023744,2020-06-29 13:11:24,ifarm360,0,1,How Africans spark food security build resilience Our
312,1276069534609428480,2020-06-25 08:27:39,ifarm360,0,1,Take step today Click learn invest food secure future
330,1275102896699383810,2020-06-22 16:26:35,ifarm360,0,2,Securing good quality food sufficient quantities starts integrated food system production distrib
331,1275047108052205574,2020-06-22 12:44:54,ifarm360,2,4,Remember always warm water soap least seconds handling food
342,1274053375638810624,2020-06-19 18:56:10,ifarm360,23,0,On June well joining discuss reimagining food systems post-COVID world
352,1271721735587540992,2020-06-13 08:31:03,ifarm360,0,0,Farmers key sustained food secure world post Working farmers rice farms
354,1270428794734743556,2020-06-09 18:53:22,ifarm360,2,0,African Development Bank Unveils Strategy Safeguard Food Security Against Impacts COVID-19
355,1269716174381682688,2020-06-07 19:41:40,ifarm360,19,0,We without As celebrate let us reflect food farm
357,1267918185019383809,2020-06-02 20:37:06,ifarm360,0,1,Food inflation Covid keeps prices high via
368,1264988145206136832,2020-05-25 18:34:10,ifarm360,22,0,Farming Africa plenty land suitable farming It 's really embarrassing Africa import food
377,1263374567474696194,2020-05-21 07:42:23,ifarm360,0,4,A New Dawn Africa Farmers Join revolution Earn Profits Empower Farmers Build food secure world
378,1263190839980953600,2020-05-20 19:32:19,ifarm360,0,2,Goal Achieve food security This means ending moderate severe food insecurity
391,1260238424294019075,2020-05-12 16:00:29,ifarm360,24,0,After lock country may suffer shortage food supplies This time make use time plant
393,1258454719430897665,2020-05-07 17:52:40,ifarm360,8,0,`` Resilient farmers key resilient food system And indispensable part brighter post- wo
395,1256610761192898561,2020-05-02 15:45:26,ifarm360,33,0,What Africa agriculture determine future food Food Security world worlds uncu
669,1276811774663286790,2020-06-27 09:37:03,PSAgriculture,6,0,Am live NBS radio FM KODEYO Jinja town talk nutrition food security country https
723,1272462092906500100,2020-06-15 09:32:58,PSAgriculture,2,0,swarms threatening food security people across many countries amp Listen
870,1264947550953648129,2020-05-25 15:52:52,PSAgriculture,12,0,Beans remains another important food crop grown households country high potential increasing
882,1263924796502540290,2020-05-22 20:08:48,PSAgriculture,4,6,Indigenous traditional food fairs consistently held national level annual basis PELUM
884,1263922809740365825,2020-05-22 20:00:55,PSAgriculture,15,0,`` We embarked engagement regional groups conserve staple foods ensure people learn prepare th
890,1263787397868855300,2020-05-22 11:02:50,PSAgriculture,4,0,New report revitalizing indigenous foods collaboration
902,1263781793397977088,2020-05-22 10:40:34,PSAgriculture,5,0,Hon Bagire launch Nwoya cassava amp rice coop advises members potential Nwoya food basket amp
912,1263053187075969024,2020-05-20 10:25:20,PSAgriculture,201,0,Today special day special food heroes Bees Without bees pollinators would n't vari
917,1262363693414862849,2020-05-18 12:45:32,PSAgriculture,20,0,Over past years Uganda Multi-Sectoral Food Security Nutrition Project rolling impr
963,1256216649021173763,2020-05-01 13:39:23,PSAgriculture,11,0,In spirit standing together mobilized stakeholders coffee industry donate food amp
970,1255389930106302470,2020-04-29 06:54:18,PSAgriculture,4,0,Locust activity Kenya continues threaten amp food security Karimojong Vegetation Kenya kee
985,1253930733019844608,2020-04-25 06:15:58,PSAgriculture,14,0,Under COVID-19 pandemic continues work communities schools ensure food nutrition security http
1038,1250731997275791365,2020-04-16 10:25:20,PSAgriculture,3,0,ALP The UN said least one million people Ethiopia require emergency food aid swarms desert loc
1066,1250172294393102339,2020-04-14 21:21:16,PSAgriculture,26,0,In time outbreak crisis within crisis thats putting food security livelihoods
1106,1247861582731902979,2020-04-08 12:19:20,PSAgriculture,9,0,One tonne locusts A small part average swarm eats amount food one day elephants
1118,1247488374564405248,2020-04-07 11:36:20,PSAgriculture,8,0,The destruction A Desert Locust consume roughly weight fresh food per day About grams One tonne
2363,1279742306908856320,2020-07-05 11:41:57,Consumers_Kenya,3,3,Is world track achieve Zero Hunger As deadline looms The State Food Security Nutrition
2398,1278954379182301184,2020-07-03 07:31:00,Consumers_Kenya,10,0,threat food security systems amp one biggest challenges st century The ability contai
2399,1278954323138002944,2020-07-03 07:30:47,Consumers_Kenya,117,0,Safe food constitutional right Yet research shown pesticides used grow food cause cancer cha
2417,1278875099119128576,2020-07-03 02:15:58,Consumers_Kenya,2,2,Safe food often-overlooked piece developmental puzzle overshadowed health education access wa
2434,1278711397740929025,2020-07-02 15:25:29,Consumers_Kenya,13,0,V4CP Webinar Food safety tracking national county budgets accountability
2435,1278711375469084672,2020-07-02 15:25:23,Consumers_Kenya,13,0,Evidence key advocating policy investment Food Safety Register webinar
2444,1278555490059014144,2020-07-02 05:05:57,Consumers_Kenya,106,0,If 's safe 's food benefits
2517,1277514759500423169,2020-06-29 08:10:28,Consumers_Kenya,8,0,We calling collective responsibility food safety issues saying duty governments developmen
2530,1277271380493578241,2020-06-28 16:03:22,Consumers_Kenya,4,4,Kenyan consumers farmers aware extent pesticide use concentrations food environ
2557,1276828569424060419,2020-06-27 10:43:47,Consumers_Kenya,2,8,The disease remains biggest challenge facing Kenyans today food security poverty unemploymen
2576,1276479305258881025,2020-06-26 11:35:56,Consumers_Kenya,6,0,illness cause economic burden consumers producers.Consumers incur medical costs due food poisoning
2606,1275458103757193218,2020-06-23 15:58:03,Consumers_Kenya,2,6,An integrated approach food safety design implementation continuum inevitable including moni
2607,1275422377866919940,2020-06-23 13:36:05,Consumers_Kenya,2,3,Consumers role ensuring food safe They need make informed choices food pre
2613,1275366724716683264,2020-06-23 09:54:56,Consumers_Kenya,2,0,Importantly many fake goods particularly pharmaceuticals food drink medical equipment pose serious negative
2661,1273901657798127622,2020-06-19 08:53:17,Consumers_Kenya,423,0,food eat comes soils yet natural resource disappearing To protect land need Eat
2665,1273673278197030913,2020-06-18 17:45:47,Consumers_Kenya,3,0,Food Safety Concerns Under Covid-19 Pandemic I 'm Still Hungry
2683,1273105559382786051,2020-06-17 04:09:53,Consumers_Kenya,4,0,Food borne illnesses cause long term impacts childrens physical intellectual growth
2746,1271385242834817025,2020-06-12 10:13:57,Consumers_Kenya,7,0,greatest asset behavior change By fostering culture demanding safe food make
2749,1271384005825507343,2020-06-12 10:09:02,Consumers_Kenya,3,0,Which factors affects food security Kenya
2756,1271055143132434433,2020-06-11 12:22:15,Consumers_Kenya,13,0,Food security sustainable agriculture two main objectives agriculture production process objec
2758,1271054518332067840,2020-06-11 12:19:46,Consumers_Kenya,7,0,We implement good policies support food security inadequate budgetary allocations critical sect
2760,1271054189905485825,2020-06-11 12:18:28,Consumers_Kenya,7,0,In view COVID pre-existing food challenges theres need address forms food insecurity coun
2761,1271015530233815045,2020-06-11 09:44:51,Consumers_Kenya,9,0,food tradersFOOD must pass highest safety quality checksBefore buying stocks sample grade weig
2769,1270644359730429954,2020-06-10 09:09:57,Consumers_Kenya,17,24,Today Counterfeit products especially drugs food beverages beauty products
2781,1270464476698030081,2020-06-09 21:15:09,Consumers_Kenya,562,0,threat food security nutrition especially vulnerable.Without immediate action
2784,1270400954685362180,2020-06-09 17:02:45,Consumers_Kenya,3,1,The world stands brink food crisis worse seen least years Better social protections
2790,1270326076762460161,2020-06-09 12:05:12,Consumers_Kenya,4,0,Kenyans worried amp 's effects food security/poverty unemployment new poll shows
2815,1269904180719816707,2020-06-08 08:08:45,Consumers_Kenya,7,0,wake-up call Its made us ask need change agriculture health Kenya Its food
2820,1269867229585248263,2020-06-08 05:41:55,Consumers_Kenya,7,0,Food Safety usually information problem Increasing quantity information provided consumers impro
2830,1269703255820468225,2020-06-07 18:50:20,Consumers_Kenya,4,0,'From farm plate every stakeholder responsibility help prevent detect manage food-borne health risks
2832,1269703103684792323,2020-06-07 18:49:44,Consumers_Kenya,9,0,In honor 're showcasing 's work around thethat 's helping keep food safe produc
2833,1269703075998171143,2020-06-07 18:49:37,Consumers_Kenya,9,0,For years setting global food standards without 's safe food This
2834,1269703067274022912,2020-06-07 18:49:35,Consumers_Kenya,134,0,Today Food safety assuring food stays safe every stage food chain
2837,1269700673932857345,2020-06-07 18:40:05,Consumers_Kenya,4,0,Govt wait deaths foodborne diseases take action food safety A breakout cholera lead market cle
2838,1269700668161433600,2020-06-07 18:40:03,Consumers_Kenya,3,0,How unsafe food get market regulators place Is Govt Where food safety
2840,1269679003184574465,2020-06-07 17:13:58,Consumers_Kenya,7,0,Catherine Kilelu There 's interest food safety making strides without special focus food securit
2841,1269678861463302144,2020-06-07 17:13:24,Consumers_Kenya,3,0,Shaun Hughes Generally food security well understood Kenya food safety less understood htt
2842,1269658403456106496,2020-06-07 15:52:07,Consumers_Kenya,4,0,As mark nd World Food Safety Day today important note contaminated milk important conduit
2843,1269658377799467009,2020-06-07 15:52:01,Consumers_Kenya,2,0,-What role consumer advocacy play protecting rights safe healthy sufficient food Remember
